Yıl,Ay,Gün,Tarih,İşlem Türü,Tutar,Harcama Kategorisi,Açıklama
2024,Haziran,26,2024-06-26,Nakit,8959.31,Ulaşım,Araç kiralama
2024,Şubat,11,2024-02-11,Kredi Kartı,8708.33,Gıda,Restoran
2024,Haziran,5,2024-06-05,Nakit,5667.2,Giyim,Kıyafet
2024,Nisan,20,2024-04-20,Kredi Kartı,147.88,Ulaşım,Araç kiralama
2024,Şubat,5,2024-02-05,Dijital Cüzdan,1707.24,Sağlık,İlaç
2024,Nisan,25,2024-04-25,Banka Kartı,3011.44,Sağlık,Hastane
2024,Haziran,6,2024-06-06,Banka Kartı,7924.72,Gıda,Yemek
2024,Nisan,7,2024-04-07,Kredi Kartı,6694.5,Eğlence,Etkinlik
2024,Ocak,24,2024-01-24,Banka Kartı,9957.67,Giyim,Aksesuar
2024,Mart,2,2024-03-02,Banka Kartı,965.12,Eğlence,Sinema
2024,Haziran,10,2024-06-10,Kredi Kartı,6030.75,Abonelikler,Dergi
2024,Haziran,5,2024-06-05,Dijital Cüzdan,4956.7,Ulaşım,Toplu taşıma
2024,Mayıs,1,2024-05-01,Dijital Cüzdan,8809.97,Fatura,Elektrik
2024,Mayıs,1,2024-05-01,Kredi Kartı,10805.17,Ulaşım,Araç kiralama
2024,Ocak,31,2024-01-31,Banka Kartı,7602.58,Giyim,Kıyafet
2024,Haziran,27,2024-06-27,Banka Kartı,628.54,Sağlık,İlaç
2024,Ocak,20,2024-01-20,Kredi Kartı,9351.04,Giyim,Ayakkabı
2024,Haziran,11,2024-06-11,Kredi Kartı,6023.32,Ulaşım,Toplu taşıma
2024,Haziran,2,2024-06-02,Nakit,7897.43,Abonelikler,Yazılım
2024,Şubat,10,2024-02-10,Banka Kartı,1.0,Ulaşım,Toplu taşıma
2024,Şubat,20,2024-02-20,Dijital Cüzdan,6656.94,Ulaşım,Toplu taşıma
2024,Nisan,4,2024-04-04,Banka Kartı,4087.35,Gıda,Market alışverişi
2024,Mayıs,31,2024-05-31,Banka Kartı,3623.72,Ulaşım,Araç kiralama
2024,Haziran,26,2024-06-26,Banka Kartı,4406.08,Eğlence,Konser
2024,Şubat,2,2024-02-02,Kredi Kartı,1645.63,Ulaşım,Toplu taşıma
2024,Ocak,2,2024-01-02,Kredi Kartı,1631.3,Sağlık,İlaç
2024,Haziran,21,2024-06-21,Dijital Cüzdan,9191.58,Abonelikler,Online hizmet
2024,Haziran,18,2024-06-18,Kredi Kartı,5004.91,Ulaşım,Benzin
2024,Mayıs,11,2024-05-11,Dijital Cüzdan,9633.53,Giyim,Kıyafet
2024,Mayıs,9,2024-05-09,Kredi Kartı,8177.04,Abonelikler,Yazılım
2024,Haziran,5,2024-06-05,Banka Kartı,4062.36,Eğlence,Etkinlik
2024,Nisan,18,2024-04-18,Nakit,7406.57,Fatura,Su
2024,Mayıs,8,2024-05-08,Dijital Cüzdan,6712.15,Fatura,Su
2024,Nisan,21,2024-04-21,Nakit,2568.9,Eğlence,Konser
2024,Şubat,12,2024-02-12,Nakit,6558.23,Fatura,Doğalgaz
2024,Ocak,3,2024-01-03,Nakit,4939.27,Fatura,Elektrik
2024,Mayıs,2,2024-05-02,Kredi Kartı,5363.87,Gıda,Restoran
2024,Mayıs,13,2024-05-13,Banka Kartı,5640.7,Gıda,Market alışverişi
2024,Ocak,30,2024-01-30,Dijital Cüzdan,5551.79,Gıda,Yemek
2024,Mayıs,9,2024-05-09,Dijital Cüzdan,6526.95,Sağlık,Doktor
2024,Haziran,8,2024-06-08,Kredi Kartı,1332.47,Eğlence,Konser
2024,Nisan,1,2024-04-01,Nakit,5450.28,Ulaşım,Toplu taşıma
2024,Nisan,17,2024-04-17,Banka Kartı,6583.71,Fatura,Elektrik
2024,Şubat,25,2024-02-25,Kredi Kartı,4235.83,Fatura,Su
2024,Mart,4,2024-03-04,Banka Kartı,1.0,Sağlık,Doktor
2024,Mart,26,2024-03-26,Kredi Kartı,2502.53,Eğlence,Konser
2024,Mart,31,2024-03-31,Kredi Kartı,4857.12,Abonelikler,Online hizmet
2024,Şubat,4,2024-02-04,Nakit,6746.49,Fatura,Doğalgaz
2024,Haziran,23,2024-06-23,Dijital Cüzdan,1099.17,Eğlence,Konser
2024,Ocak,3,2024-01-03,Dijital Cüzdan,6411.4,Ulaşım,Araç kiralama
2024,Haziran,21,2024-06-21,Nakit,6423.12,Sağlık,İlaç
2024,Mayıs,16,2024-05-16,Banka Kartı,6770.7,Fatura,Doğalgaz
2024,Şubat,5,2024-02-05,Banka Kartı,883.74,Fatura,Elektrik
2024,Mart,18,2024-03-18,Dijital Cüzdan,5915.53,Abonelikler,Yazılım
2024,Şubat,21,2024-02-21,Nakit,2489.41,Sağlık,Hastane
2024,Nisan,15,2024-04-15,Banka Kartı,1755.51,Fatura,Doğalgaz
2024,Nisan,19,2024-04-19,Nakit,6203.24,Eğlence,Etkinlik
2024,Mayıs,18,2024-05-18,Kredi Kartı,8766.75,Abonelikler,Yazılım
2024,Haziran,1,2024-06-01,Kredi Kartı,4168.48,Eğlence,Konser
2024,Ocak,9,2024-01-09,Banka Kartı,4184.0,Eğlence,Konser
2024,Ocak,12,2024-01-12,Nakit,6934.75,Abonelikler,Dergi
2024,Mayıs,5,2024-05-05,Nakit,2206.96,Giyim,Aksesuar
2024,Mart,18,2024-03-18,Dijital Cüzdan,1478.6,Giyim,Ayakkabı
2024,Mart,9,2024-03-09,Dijital Cüzdan,4696.87,Sağlık,Hastane
2024,Mayıs,7,2024-05-07,Dijital Cüzdan,4099.51,Eğlence,Etkinlik
2024,Şubat,18,2024-02-18,Nakit,4104.84,Giyim,Kıyafet
2024,Mart,12,2024-03-12,Banka Kartı,8052.17,Giyim,Ayakkabı
2024,Nisan,23,2024-04-23,Dijital Cüzdan,3040.27,Eğlence,Konser
2024,Şubat,12,2024-02-12,Nakit,2584.42,Gıda,Restoran
2024,Ocak,15,2024-01-15,Banka Kartı,1.0,Abonelikler,Online hizmet
2024,Haziran,3,2024-06-03,Banka Kartı,6105.87,Eğlence,Sinema
2024,Ocak,18,2024-01-18,Banka Kartı,3930.75,Sağlık,Hastane
2024,Mayıs,11,2024-05-11,Dijital Cüzdan,6637.76,Gıda,Yemek
2024,Şubat,16,2024-02-16,Banka Kartı,3089.47,Sağlık,İlaç
2024,Mart,25,2024-03-25,Dijital Cüzdan,7097.47,Giyim,Ayakkabı
2024,Ocak,31,2024-01-31,Dijital Cüzdan,8745.81,Ulaşım,Araç kiralama
2024,Ocak,4,2024-01-04,Nakit,11299.2,Abonelikler,Dergi
2024,Nisan,7,2024-04-07,Dijital Cüzdan,1955.66,Ulaşım,Toplu taşıma
2024,Mayıs,8,2024-05-08,Kredi Kartı,4891.32,Sağlık,Hastane
2024,Ocak,16,2024-01-16,Nakit,4950.26,Eğlence,Etkinlik
2024,Mart,10,2024-03-10,Kredi Kartı,5056.73,Gıda,Yemek
2024,Ocak,2,2024-01-02,Dijital Cüzdan,145.46,Fatura,Elektrik
2024,Nisan,13,2024-04-13,Banka Kartı,1456.32,Eğlence,Konser
2024,Haziran,11,2024-06-11,Dijital Cüzdan,1203.43,Abonelikler,Dergi
2024,Ocak,4,2024-01-04,Banka Kartı,6959.69,Sağlık,İlaç
2024,Şubat,9,2024-02-09,Banka Kartı,1833.89,Eğlence,Etkinlik
2024,Mayıs,12,2024-05-12,Dijital Cüzdan,5537.9,Gıda,Restoran
2024,Şubat,1,2024-02-01,Nakit,5073.17,Sağlık,Hastane
2024,Mart,9,2024-03-09,Dijital Cüzdan,3576.19,Gıda,Yemek
2024,Haziran,24,2024-06-24,Nakit,7479.5,Ulaşım,Toplu taşıma
2024,Mayıs,24,2024-05-24,Kredi Kartı,1.0,Gıda,Yemek
2024,Şubat,16,2024-02-16,Nakit,3153.43,Fatura,Elektrik
2024,Nisan,14,2024-04-14,Banka Kartı,4948.07,Gıda,Market alışverişi
2024,Ocak,23,2024-01-23,Nakit,890.6,Sağlık,Hastane
2024,Nisan,21,2024-04-21,Dijital Cüzdan,1.0,Sağlık,Doktor
2024,Ocak,16,2024-01-16,Kredi Kartı,2635.7,Gıda,Restoran
2024,Haziran,19,2024-06-19,Kredi Kartı,2856.19,Ulaşım,Benzin
2024,Haziran,5,2024-06-05,Nakit,2549.77,Fatura,Doğalgaz
2024,Nisan,28,2024-04-28,Nakit,6887.14,Gıda,Restoran
2024,Ocak,7,2024-01-07,Nakit,9168.88,Ulaşım,Benzin
2024,Mart,6,2024-03-06,Nakit,4174.2,Sağlık,İlaç
2024,Ocak,6,2024-01-06,Dijital Cüzdan,591.5,Gıda,Restoran
2024,Ocak,30,2024-01-30,Kredi Kartı,1.0,Sağlık,Doktor
2024,Haziran,15,2024-06-15,Kredi Kartı,4806.35,Ulaşım,Benzin
2024,Şubat,12,2024-02-12,Dijital Cüzdan,775.11,Eğlence,Sinema
2024,Nisan,27,2024-04-27,Dijital Cüzdan,4101.5,Abonelikler,Yazılım
2024,Haziran,16,2024-06-16,Dijital Cüzdan,1613.31,Giyim,Ayakkabı
2024,Mayıs,4,2024-05-04,Nakit,6591.19,Gıda,Restoran
2024,Mayıs,18,2024-05-18,Kredi Kartı,2982.09,Sağlık,Doktor
2024,Mart,11,2024-03-11,Kredi Kartı,609.16,Abonelikler,Online hizmet
2024,Şubat,11,2024-02-11,Kredi Kartı,6013.69,Sağlık,Hastane
2024,Nisan,13,2024-04-13,Banka Kartı,5732.22,Gıda,Yemek
2024,Mart,20,2024-03-20,Kredi Kartı,6940.52,Giyim,Aksesuar
2024,Nisan,25,2024-04-25,Kredi Kartı,2774.43,Ulaşım,Toplu taşıma
2024,Mart,5,2024-03-05,Nakit,1.0,Eğlence,Konser
2024,Mart,1,2024-03-01,Kredi Kartı,6192.11,Fatura,Su
2024,Ocak,24,2024-01-24,Banka Kartı,1195.82,Gıda,Market alışverişi
2024,Ocak,30,2024-01-30,Nakit,4366.34,Ulaşım,Benzin
2024,Haziran,10,2024-06-10,Banka Kartı,5377.7,Eğlence,Konser
2024,Ocak,22,2024-01-22,Kredi Kartı,5461.43,Ulaşım,Toplu taşıma
2024,Şubat,20,2024-02-20,Kredi Kartı,7797.22,Gıda,Yemek
2024,Şubat,26,2024-02-26,Dijital Cüzdan,2653.32,Fatura,Doğalgaz
2024,Nisan,30,2024-04-30,Nakit,3645.0,Eğlence,Sinema
2024,Mart,30,2024-03-30,Nakit,7358.99,Eğlence,Sinema
2024,Ocak,10,2024-01-10,Kredi Kartı,10069.02,Eğlence,Konser
2024,Mayıs,28,2024-05-28,Nakit,8578.41,Fatura,Su
2024,Haziran,26,2024-06-26,Dijital Cüzdan,2847.19,Ulaşım,Araç kiralama
2024,Mart,29,2024-03-29,Banka Kartı,2025.83,Gıda,Restoran
2024,Mayıs,3,2024-05-03,Kredi Kartı,5788.23,Giyim,Ayakkabı
2024,Ocak,26,2024-01-26,Banka Kartı,9381.84,Giyim,Kıyafet
2024,Mart,11,2024-03-11,Banka Kartı,4307.98,Abonelikler,Yazılım
2024,Mart,23,2024-03-23,Dijital Cüzdan,2979.15,Eğlence,Etkinlik
2024,Nisan,11,2024-04-11,Kredi Kartı,11498.77,Fatura,Su
2024,Şubat,21,2024-02-21,Dijital Cüzdan,6362.95,Fatura,Doğalgaz
2024,Nisan,26,2024-04-26,Banka Kartı,2372.21,Gıda,Market alışverişi
2024,Mayıs,8,2024-05-08,Kredi Kartı,6989.97,Eğlence,Konser
2024,Ocak,27,2024-01-27,Banka Kartı,294.82,Gıda,Yemek
2024,Haziran,12,2024-06-12,Nakit,1.0,Gıda,Market alışverişi
2024,Şubat,26,2024-02-26,Kredi Kartı,7783.79,Fatura,Elektrik
2024,Şubat,22,2024-02-22,Nakit,2498.32,Ulaşım,Araç kiralama
2024,Ocak,11,2024-01-11,Banka Kartı,1.0,Sağlık,Hastane
2024,Nisan,24,2024-04-24,Nakit,3080.48,Fatura,Elektrik
2024,Ocak,14,2024-01-14,Banka Kartı,8125.43,Abonelikler,Dergi
2024,Şubat,22,2024-02-22,Kredi Kartı,2359.56,Fatura,Doğalgaz
2024,Mayıs,8,2024-05-08,Nakit,4742.84,Eğlence,Etkinlik
2024,Şubat,11,2024-02-11,Dijital Cüzdan,1455.7,Fatura,Doğalgaz
2024,Mayıs,3,2024-05-03,Banka Kartı,7414.84,Abonelikler,Yazılım
2024,Şubat,1,2024-02-01,Kredi Kartı,4125.19,Fatura,Su
2024,Mayıs,16,2024-05-16,Dijital Cüzdan,6766.81,Gıda,Market alışverişi
2024,Mayıs,13,2024-05-13,Dijital Cüzdan,6160.43,Ulaşım,Toplu taşıma
2024,Mart,2,2024-03-02,Nakit,5602.3,Ulaşım,Benzin
2024,Ocak,10,2024-01-10,Nakit,5723.68,Abonelikler,Dergi
2024,Ocak,18,2024-01-18,Kredi Kartı,4304.63,Abonelikler,Yazılım
2024,Mayıs,3,2024-05-03,Dijital Cüzdan,2374.7,Gıda,Market alışverişi
2024,Nisan,24,2024-04-24,Dijital Cüzdan,1.0,Sağlık,Doktor
2024,Nisan,10,2024-04-10,Banka Kartı,3969.04,Fatura,Elektrik
2024,Nisan,17,2024-04-17,Nakit,5156.55,Fatura,Elektrik
2024,Haziran,24,2024-06-24,Nakit,6676.04,Ulaşım,Araç kiralama
2024,Mayıs,28,2024-05-28,Banka Kartı,7352.81,Giyim,Ayakkabı
2024,Nisan,3,2024-04-03,Dijital Cüzdan,4067.23,Giyim,Ayakkabı
2024,Şubat,5,2024-02-05,Banka Kartı,1154.45,Gıda,Restoran
2024,Mayıs,4,2024-05-04,Banka Kartı,3602.23,Sağlık,İlaç
2024,Mayıs,16,2024-05-16,Kredi Kartı,620.65,Giyim,Kıyafet
2024,Nisan,14,2024-04-14,Dijital Cüzdan,847.46,Fatura,Elektrik
2024,Haziran,30,2024-06-30,Nakit,4158.39,Gıda,Market alışverişi
2024,Nisan,1,2024-04-01,Nakit,6167.62,Gıda,Yemek
2024,Haziran,7,2024-06-07,Dijital Cüzdan,8935.77,Eğlence,Konser
2024,Şubat,11,2024-02-11,Banka Kartı,598.71,Sağlık,İlaç
2024,Haziran,12,2024-06-12,Kredi Kartı,637.34,Fatura,Doğalgaz
2024,Nisan,24,2024-04-24,Nakit,3835.1,Giyim,Kıyafet
2024,Haziran,19,2024-06-19,Dijital Cüzdan,1.0,Ulaşım,Toplu taşıma
2024,Mart,27,2024-03-27,Kredi Kartı,5445.6,Gıda,Yemek
2024,Haziran,16,2024-06-16,Banka Kartı,5187.65,Ulaşım,Araç kiralama
2024,Mart,6,2024-03-06,Kredi Kartı,7790.8,Gıda,Market alışverişi
2024,Nisan,18,2024-04-18,Kredi Kartı,9308.57,Eğlence,Etkinlik
2024,Mayıs,29,2024-05-29,Banka Kartı,1395.22,Ulaşım,Benzin
2024,Mart,9,2024-03-09,Banka Kartı,8424.24,Fatura,Su
2024,Mayıs,6,2024-05-06,Kredi Kartı,4179.66,Gıda,Yemek
2024,Haziran,22,2024-06-22,Nakit,2677.58,Eğlence,Sinema
2024,Mayıs,23,2024-05-23,Kredi Kartı,5275.88,Giyim,Ayakkabı
2024,Şubat,19,2024-02-19,Nakit,721.67,Fatura,Doğalgaz
2024,Nisan,7,2024-04-07,Kredi Kartı,5360.36,Eğlence,Etkinlik
2024,Nisan,5,2024-04-05,Kredi Kartı,3978.68,Abonelikler,Yazılım
2024,Ocak,12,2024-01-12,Banka Kartı,8685.49,Eğlence,Etkinlik
2024,Şubat,6,2024-02-06,Dijital Cüzdan,4367.11,Giyim,Kıyafet
2024,Ocak,14,2024-01-14,Dijital Cüzdan,6022.34,Gıda,Market alışverişi
2024,Mart,18,2024-03-18,Kredi Kartı,4274.19,Abonelikler,Dergi
2024,Ocak,31,2024-01-31,Kredi Kartı,5968.45,Giyim,Aksesuar
2024,Mayıs,25,2024-05-25,Banka Kartı,1102.43,Ulaşım,Toplu taşıma
2024,Mayıs,7,2024-05-07,Banka Kartı,6282.8,Fatura,Su
2024,Şubat,5,2024-02-05,Banka Kartı,5433.24,Sağlık,İlaç
2024,Mart,1,2024-03-01,Banka Kartı,56.23,Gıda,Yemek
2024,Mart,30,2024-03-30,Nakit,8203.01,Ulaşım,Araç kiralama
2024,Haziran,5,2024-06-05,Kredi Kartı,2202.6,Fatura,Doğalgaz
2024,Mayıs,1,2024-05-01,Kredi Kartı,2297.22,Sağlık,Hastane
2024,Ocak,27,2024-01-27,Nakit,6646.25,Abonelikler,Yazılım
2024,Nisan,28,2024-04-28,Banka Kartı,5827.89,Sağlık,Doktor
2024,Nisan,9,2024-04-09,Banka Kartı,9332.27,Abonelikler,Dergi
2024,Mayıs,6,2024-05-06,Banka Kartı,10843.4,Giyim,Aksesuar
2024,Mart,6,2024-03-06,Nakit,6286.28,Gıda,Yemek
2024,Ocak,13,2024-01-13,Kredi Kartı,1420.04,Fatura,Elektrik
2024,Mayıs,1,2024-05-01,Banka Kartı,2147.6,Eğlence,Konser
2024,Mayıs,17,2024-05-17,Dijital Cüzdan,9568.79,Sağlık,Hastane
2024,Haziran,1,2024-06-01,Nakit,4801.93,Sağlık,Doktor
2024,Mart,8,2024-03-08,Banka Kartı,6137.01,Ulaşım,Benzin
2024,Şubat,10,2024-02-10,Banka Kartı,5381.5,Gıda,Restoran
2024,Mayıs,4,2024-05-04,Banka Kartı,4391.59,Gıda,Restoran
2024,Haziran,16,2024-06-16,Kredi Kartı,2995.47,Fatura,Su
2024,Haziran,10,2024-06-10,Nakit,6956.66,Abonelikler,Yazılım
2024,Haziran,29,2024-06-29,Nakit,6752.31,Giyim,Aksesuar
2024,Mart,19,2024-03-19,Nakit,11428.07,Abonelikler,Dergi
2024,Haziran,30,2024-06-30,Kredi Kartı,3666.44,Sağlık,Doktor
2024,Mart,27,2024-03-27,Dijital Cüzdan,5221.79,Giyim,Ayakkabı
2024,Ocak,23,2024-01-23,Dijital Cüzdan,6617.4,Sağlık,Hastane
2024,Mart,8,2024-03-08,Dijital Cüzdan,2614.44,Ulaşım,Toplu taşıma
2024,Nisan,9,2024-04-09,Banka Kartı,2367.2,Giyim,Kıyafet
2024,Ocak,3,2024-01-03,Banka Kartı,7727.78,Fatura,Elektrik
2024,Mart,28,2024-03-28,Banka Kartı,7711.79,Eğlence,Etkinlik
2024,Haziran,21,2024-06-21,Kredi Kartı,5329.24,Abonelikler,Online hizmet
2024,Mart,28,2024-03-28,Dijital Cüzdan,1419.54,Fatura,Doğalgaz
2024,Nisan,10,2024-04-10,Dijital Cüzdan,2264.1,Fatura,Doğalgaz
2024,Nisan,25,2024-04-25,Banka Kartı,8078.13,Fatura,Elektrik
2024,Mart,6,2024-03-06,Dijital Cüzdan,107.57,Sağlık,İlaç
2024,Mayıs,29,2024-05-29,Nakit,1.0,Eğlence,Sinema
2024,Haziran,9,2024-06-09,Banka Kartı,6759.7,Fatura,Doğalgaz
2024,Mayıs,21,2024-05-21,Kredi Kartı,3820.16,Ulaşım,Benzin
2024,Ocak,22,2024-01-22,Dijital Cüzdan,11759.49,Ulaşım,Benzin
2024,Mayıs,1,2024-05-01,Dijital Cüzdan,1489.52,Eğlence,Konser
2024,Ocak,28,2024-01-28,Dijital Cüzdan,4469.56,Eğlence,Konser
2024,Şubat,29,2024-02-29,Nakit,8771.92,Fatura,Elektrik
2024,Şubat,2,2024-02-02,Dijital Cüzdan,6105.35,Giyim,Ayakkabı
2024,Mart,12,2024-03-12,Nakit,3432.39,Eğlence,Sinema
2024,Ocak,22,2024-01-22,Dijital Cüzdan,6007.67,Ulaşım,Benzin
2024,Mart,19,2024-03-19,Kredi Kartı,2036.69,Abonelikler,Yazılım
2024,Şubat,7,2024-02-07,Nakit,322.16,Gıda,Restoran
2024,Mayıs,24,2024-05-24,Kredi Kartı,1361.0,Fatura,Su
2024,Haziran,21,2024-06-21,Dijital Cüzdan,8229.38,Giyim,Aksesuar
2024,Şubat,3,2024-02-03,Banka Kartı,4804.87,Gıda,Yemek
2024,Ocak,15,2024-01-15,Nakit,6602.34,Eğlence,Konser
2024,Şubat,5,2024-02-05,Banka Kartı,13045.88,Eğlence,Sinema
2024,Nisan,4,2024-04-04,Nakit,379.67,Ulaşım,Toplu taşıma
2024,Mart,31,2024-03-31,Nakit,9729.59,Sağlık,İlaç
2024,Mart,23,2024-03-23,Nakit,1.0,Abonelikler,Dergi
2024,Haziran,15,2024-06-15,Dijital Cüzdan,3740.13,Eğlence,Sinema
2024,Şubat,29,2024-02-29,Nakit,12207.6,Eğlence,Konser
2024,Ocak,22,2024-01-22,Banka Kartı,3832.2,Gıda,Market alışverişi
2024,Mart,23,2024-03-23,Nakit,8090.75,Fatura,Doğalgaz
2024,Şubat,6,2024-02-06,Banka Kartı,3007.39,Abonelikler,Online hizmet
2024,Mart,2,2024-03-02,Dijital Cüzdan,9512.42,Sağlık,İlaç
2024,Şubat,20,2024-02-20,Dijital Cüzdan,3395.01,Sağlık,İlaç
2024,Şubat,29,2024-02-29,Kredi Kartı,7059.11,Fatura,Su
2024,Haziran,15,2024-06-15,Banka Kartı,9030.8,Ulaşım,Benzin
2024,Şubat,6,2024-02-06,Nakit,6550.69,Eğlence,Konser
2024,Mart,5,2024-03-05,Nakit,4038.53,Ulaşım,Araç kiralama
2024,Şubat,9,2024-02-09,Banka Kartı,4770.62,Fatura,Elektrik
2024,Mart,25,2024-03-25,Nakit,6001.03,Ulaşım,Benzin
2024,Nisan,14,2024-04-14,Nakit,8012.37,Giyim,Aksesuar
2024,Nisan,1,2024-04-01,Kredi Kartı,3585.57,Sağlık,Hastane
2024,Mart,27,2024-03-27,Nakit,3568.55,Gıda,Yemek
2024,Nisan,19,2024-04-19,Kredi Kartı,8817.84,Abonelikler,Online hizmet
2024,Haziran,16,2024-06-16,Dijital Cüzdan,9574.28,Gıda,Restoran
2024,Nisan,10,2024-04-10,Banka Kartı,4363.26,Sağlık,Doktor
2024,Haziran,5,2024-06-05,Dijital Cüzdan,7219.92,Eğlence,Etkinlik
2024,Haziran,4,2024-06-04,Nakit,7023.1,Eğlence,Konser
2024,Mayıs,23,2024-05-23,Kredi Kartı,4836.21,Eğlence,Etkinlik
2024,Mayıs,16,2024-05-16,Kredi Kartı,1350.2,Eğlence,Etkinlik
2024,Ocak,2,2024-01-02,Nakit,6430.9,Eğlence,Konser
2024,Mart,8,2024-03-08,Kredi Kartı,7169.44,Eğlence,Etkinlik
2024,Mayıs,27,2024-05-27,Dijital Cüzdan,6731.64,Fatura,Doğalgaz
2024,Mart,18,2024-03-18,Dijital Cüzdan,10842.11,Sağlık,Hastane
2024,Şubat,7,2024-02-07,Dijital Cüzdan,390.34,Eğlence,Etkinlik
2024,Ocak,18,2024-01-18,Nakit,7516.06,Sağlık,İlaç
2024,Nisan,27,2024-04-27,Kredi Kartı,8558.28,Eğlence,Sinema
2024,Mart,22,2024-03-22,Banka Kartı,3470.07,Ulaşım,Araç kiralama
2024,Mart,14,2024-03-14,Dijital Cüzdan,8038.67,Fatura,Elektrik
2024,Şubat,22,2024-02-22,Banka Kartı,2573.24,Gıda,Restoran
2024,Nisan,11,2024-04-11,Kredi Kartı,1.0,Sağlık,Doktor
2024,Haziran,24,2024-06-24,Dijital Cüzdan,3045.15,Gıda,Market alışverişi
2024,Mart,31,2024-03-31,Nakit,7249.39,Fatura,Su
2024,Mayıs,4,2024-05-04,Nakit,4794.26,Gıda,Yemek
2024,Şubat,6,2024-02-06,Nakit,6605.77,Ulaşım,Toplu taşıma
2024,Mayıs,28,2024-05-28,Nakit,1.0,Fatura,Elektrik
2024,Nisan,1,2024-04-01,Banka Kartı,4136.63,Abonelikler,Dergi
2024,Ocak,11,2024-01-11,Kredi Kartı,978.9,Ulaşım,Araç kiralama
2024,Ocak,6,2024-01-06,Kredi Kartı,6698.02,Fatura,Su
2024,Haziran,27,2024-06-27,Kredi Kartı,12112.68,Fatura,Su
2024,Nisan,15,2024-04-15,Nakit,7107.83,Fatura,Doğalgaz
2024,Mayıs,6,2024-05-06,Kredi Kartı,6192.62,Ulaşım,Toplu taşıma
2024,Mayıs,16,2024-05-16,Nakit,5370.24,Ulaşım,Araç kiralama
2024,Haziran,30,2024-06-30,Nakit,6954.51,Abonelikler,Yazılım
2024,Şubat,9,2024-02-09,Kredi Kartı,5991.32,Abonelikler,Yazılım
2024,Mart,28,2024-03-28,Banka Kartı,6513.55,Abonelikler,Yazılım
2024,Mayıs,13,2024-05-13,Nakit,6167.24,Eğlence,Konser
2024,Mayıs,6,2024-05-06,Kredi Kartı,10161.35,Eğlence,Konser
2024,Ocak,2,2024-01-02,Banka Kartı,1.0,Fatura,Doğalgaz
2024,Ocak,26,2024-01-26,Dijital Cüzdan,6003.16,Sağlık,İlaç
2024,Ocak,16,2024-01-16,Dijital Cüzdan,3653.12,Gıda,Market alışverişi
2024,Nisan,18,2024-04-18,Kredi Kartı,4723.53,Ulaşım,Araç kiralama
2024,Mayıs,27,2024-05-27,Dijital Cüzdan,4061.55,Abonelikler,Yazılım
2024,Mart,21,2024-03-21,Kredi Kartı,4317.3,Sağlık,Doktor
2024,Ocak,9,2024-01-09,Banka Kartı,4362.59,Fatura,Elektrik
2024,Ocak,19,2024-01-19,Nakit,3032.7,Sağlık,İlaç
2024,Mart,23,2024-03-23,Nakit,4974.25,Gıda,Restoran
2024,Mart,1,2024-03-01,Kredi Kartı,8964.42,Abonelikler,Online hizmet
2024,Haziran,7,2024-06-07,Kredi Kartı,1.0,Fatura,Su
2024,Nisan,25,2024-04-25,Dijital Cüzdan,6427.12,Giyim,Kıyafet
2024,Nisan,12,2024-04-12,Dijital Cüzdan,5679.27,Ulaşım,Araç kiralama
2024,Ocak,29,2024-01-29,Nakit,6981.89,Sağlık,Doktor
2024,Ocak,11,2024-01-11,Dijital Cüzdan,9481.19,Eğlence,Sinema
2024,Mart,4,2024-03-04,Dijital Cüzdan,8818.09,Gıda,Restoran
2024,Mart,1,2024-03-01,Kredi Kartı,2484.44,Sağlık,Hastane
2024,Ocak,29,2024-01-29,Nakit,5574.97,Eğlence,Sinema
2024,Şubat,26,2024-02-26,Nakit,5259.03,Gıda,Restoran
2024,Ocak,18,2024-01-18,Kredi Kartı,4971.21,Fatura,Su
2024,Ocak,14,2024-01-14,Dijital Cüzdan,8003.36,Gıda,Yemek
2024,Şubat,9,2024-02-09,Nakit,73.96,Eğlence,Etkinlik
2024,Mart,11,2024-03-11,Banka Kartı,4114.24,Eğlence,Konser
2024,Mart,25,2024-03-25,Kredi Kartı,5053.89,Eğlence,Konser
2024,Haziran,16,2024-06-16,Dijital Cüzdan,6012.65,Eğlence,Konser
2024,Şubat,2,2024-02-02,Banka Kartı,1.0,Sağlık,İlaç
2024,Mart,31,2024-03-31,Banka Kartı,5426.23,Giyim,Ayakkabı
2024,Şubat,6,2024-02-06,Dijital Cüzdan,5030.73,Fatura,Elektrik
2024,Mart,13,2024-03-13,Dijital Cüzdan,4024.39,Abonelikler,Online hizmet
2024,Ocak,5,2024-01-05,Banka Kartı,3665.67,Sağlık,Doktor
2024,Mart,27,2024-03-27,Banka Kartı,3479.61,Sağlık,Doktor
2024,Ocak,28,2024-01-28,Nakit,4611.48,Gıda,Market alışverişi
2024,Nisan,18,2024-04-18,Banka Kartı,10191.42,Giyim,Aksesuar
2024,Mart,16,2024-03-16,Dijital Cüzdan,11461.58,Fatura,Elektrik
2024,Haziran,24,2024-06-24,Dijital Cüzdan,3926.87,Fatura,Elektrik
2024,Ocak,25,2024-01-25,Nakit,1466.51,Ulaşım,Benzin
2024,Mayıs,16,2024-05-16,Dijital Cüzdan,4742.29,Abonelikler,Dergi
2024,Mayıs,17,2024-05-17,Kredi Kartı,4056.04,Eğlence,Konser
2024,Haziran,7,2024-06-07,Banka Kartı,4363.09,Ulaşım,Araç kiralama
